,Unnamed: 0,hypothesis,context,img_id,hypothesis_avg_overall_blv_rating,reference_count,references,hypothesis_avg_overall_sighted_rating,hypothesis_length,avg_reference_length,max_reference_length,min_reference_length,Bleu_1,Bleu_2,Bleu_3,Bleu_4,METEOR,ROUGE_L,Spice
63,64,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A table filled with bowls,plates and glasses. Many different types of food are represented from salads to a pie.|A table with a tablecloth with empty place setting and many foods in bowls in the middle.  The table is set with paper napkins, metal utensils, and plastic cups.  The bowls of food are some typical foods of American cuisine.",3.4,107,131.333333333333,224,58,0.4999999999750001,0.32444284224487613,0.22699238869663813,0.16195570127653763,0.13445378151260504,0.2505133470225873,
64,65,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A table filled with bowls,plates and glasses. Many different types of food are represented from salads to a pie.|A table is set with dishes and silverware for five.  The food is on the table as well and ready to be served when the people arrive.",3.4,107,100.666666666667,132,58,0.4999999999750001,0.3627381250363917,0.2799056848923821,0.18951629566562572,0.14567430813772259,0.35812133072407043,
65,66,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|The camera looks down on a table groaning with colorful foods arranged in many serving bowls on a bright red plaid tablecloth.|A table and chairs, set with six places, and laid with a green and red plaid tablecoth. There are red solo cups at each place. The table is also set with typical American Thanksgiving foods, including: turkey, mashed potatoes, cranberry sauce, mixed salad, squash, sweet potatoes, devilled eggs, and pumpkin pie.",3.4,107,165.333333333333,312,58,0.49766057987001167,0.2666463992379711,1.5289378467420872e-06,3.7138365064652956e-09,0.13445378151260504,0.26406926406926406,
66,67,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|The camera looks down on a table groaning with colorful foods arranged in many serving bowls on a bright red plaid tablecloth.|A rectangular table with a red plaid table cloth on it and wooden chairs around it.  The table is set with 5 place setting, each with a plate and red solo cup.  Each setting has a bowl of salad in front of it.  There are various food items in the middle of the table in serving dishes.  The food items look like they could be from a Thanksgiving dinner.",3.4,107,179.0,353,58,0.5429024507672855,0.3595459313851177,0.23511423982427457,0.16217712885374755,0.13445378151260504,0.2846034214618974,
67,68,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|The camera looks down on a table groaning with colorful foods arranged in many serving bowls on a bright red plaid tablecloth.|A table with a tablecloth with empty place setting and many foods in bowls in the middle.  The table is set with paper napkins, metal utensils, and plastic cups.  The bowls of food are some typical foods of American cuisine.",3.4,107,136.0,224,58,0.49766057987001167,0.30789674075697404,0.21202125876400166,0.15007728486294397,0.13445378151260504,0.2505133470225873,
68,69,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,It's a bunch of food from America. It's set up on a table.|The camera looks down on a table groaning with colorful foods arranged in many serving bowls on a bright red plaid tablecloth.|A table is set with dishes and silverware for five.  The food is on the table as well and ready to be served when the people arrive.,3.4,107,105.333333333333,132,58,0.45241870897273795,0.32821902846472273,0.25326913719894645,0.1714814356372502,0.14567430813772259,0.35812133072407043,
69,70,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A table and chairs, set with six places, and laid with a green and red plaid tablecoth. There are red solo cups at each place. The table is also set with typical American Thanksgiving foods, including: turkey, mashed potatoes, cranberry sauce, mixed salad, squash, sweet potatoes, devilled eggs, and pumpkin pie.|A rectangular table with a red plaid table cloth on it and wooden chairs around it.  The table is set with 5 place setting, each with a plate and red solo cup.  Each setting has a bowl of salad in front of it.  There are various food items in the middle of the table in serving dishes.  The food items look like they could be from a Thanksgiving dinner.",3.4,107,241.0,353,58,0.5999999999700001,0.3973597070991224,0.2598414202922436,0.17923344639513047,0.13445378151260504,0.2846034214618974,
70,71,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A table and chairs, set with six places, and laid with a green and red plaid tablecoth. There are red solo cups at each place. The table is also set with typical American Thanksgiving foods, including: turkey, mashed potatoes, cranberry sauce, mixed salad, squash, sweet potatoes, devilled eggs, and pumpkin pie.|A table with a tablecloth with empty place setting and many foods in bowls in the middle.  The table is set with paper napkins, metal utensils, and plastic cups.  The bowls of food are some typical foods of American cuisine.",3.4,107,198.0,312,58,0.5499999999725,0.34027852367189865,0.23431972921148217,0.16586105070257334,0.13445378151260504,0.26406926406926406,
71,72,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A table and chairs, set with six places, and laid with a green and red plaid tablecoth. There are red solo cups at each place. The table is also set with typical American Thanksgiving foods, including: turkey, mashed potatoes, cranberry sauce, mixed salad, squash, sweet potatoes, devilled eggs, and pumpkin pie.|A table is set with dishes and silverware for five.  The food is on the table as well and ready to be served when the people arrive.",3.4,107,167.333333333333,312,58,0.5499999999725,0.41675437671185933,0.3070457069121754,0.20313747121159698,0.14567430813772259,0.35812133072407043,
72,73,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A rectangular table with a red plaid table cloth on it and wooden chairs around it.  The table is set with 5 place setting, each with a plate and red solo cup.  Each setting has a bowl of salad in front of it.  There are various food items in the middle of the table in serving dishes.  The food items look like they could be from a Thanksgiving dinner.|A table with a tablecloth with empty place setting and many foods in bowls in the middle.  The table is set with paper napkins, metal utensils, and plastic cups.  The bowls of food are some typical foods of American cuisine.",3.4,107,211.666666666667,353,58,0.5499999999725,0.38044295510681836,0.2524132765860473,0.17537670873695943,0.13445378151260504,0.2846034214618974,
73,74,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A rectangular table with a red plaid table cloth on it and wooden chairs around it.  The table is set with 5 place setting, each with a plate and red solo cup.  Each setting has a bowl of salad in front of it.  There are various food items in the middle of the table in serving dishes.  The food items look like they could be from a Thanksgiving dinner.|A table is set with dishes and silverware for five.  The food is on the table as well and ready to be served when the people arrive.",3.4,107,181.0,353,58,0.5499999999725,0.41675437671185933,0.3070457069121754,0.20313747121159698,0.14567430813772259,0.35812133072407043,
74,75,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"It's a bunch of food from America. It's set up on a table.|A table with a tablecloth with empty place setting and many foods in bowls in the middle.  The table is set with paper napkins, metal utensils, and plastic cups.  The bowls of food are some typical foods of American cuisine.|A table is set with dishes and silverware for five.  The food is on the table as well and ready to be served when the people arrive.",3.4,107,138.0,224,58,0.4999999999750001,0.3973597070991224,0.29744417461381756,0.19835441453106767,0.14567430813772259,0.35812133072407043,
75,76,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"A table filled with bowls,plates and glasses. Many different types of food are represented from salads to a pie.|The camera looks down on a table groaning with colorful foods arranged in many serving bowls on a bright red plaid tablecloth.|A table and chairs, set with six places, and laid with a green and red plaid tablecoth. There are red solo cups at each place. The table is also set with typical American Thanksgiving foods, including: turkey, mashed potatoes, cranberry sauce, mixed salad, squash, sweet potatoes, devilled eggs, and pumpkin pie.",3.4,107,183.333333333333,312,112,0.5499999999725,0.2946898458621287,1.6897376438490433e-06,4.104424101638328e-09,0.10267379679144384,0.2013201320132013,
76,77,"\nA table is set with a meal on it.  Included on the table are salads, potatoes, peas, pickles, and olives.",American cuisine,laid_table12,3.75,3,"A table filled with bowls,plates and glasses. Many different types of food are represented from salads to a pie.|The camera looks down on a table groaning with colorful foods arranged in many serving bowls on a bright red plaid tablecloth.|A rectangular table with a red plaid table cloth on it and wooden chairs around it.  The table is set with 5 place setting, each with a plate and red solo cup.  Each setting has a bowl of salad in front of it.  There are various food items in the middle of the table in serving dishes.  The food items look like they could be from a Thanksgiving dinner.",3.4,107,197.0,353,112,0.5999999999700001,0.3973597070991224,0.2598414202922436,0.17923344639513047,0.10267379679144384,0.21303841676367868,
